prices_buy,prices_buy_forecast,demand_MW,demand_MW_forecast,soc,charge_MW,discharge_MW,import_MW,export_MW,profit_step,profit_daily
64.53,63.01678135,30.89,32.22280021,0.47490547263681593,0.0,12.56,19.66280021,0.0,810.4968,1661.0172033684194
60.32,57.17275082,28.02,30.26906953,0.21179994763026966,0.0,10.110799999999996,20.158269530000005,0.0,609.8834559999998,1661.0172033684194
47.52,54.0043772,27.84,27.42375327,0.5,0.0,12.56,14.863753269999998,0.0,596.8512000000001,2198.802117236841
46.63,53.44844374,26.31,25.74848372,0.23689447499345373,0.0,11.308749999999998,14.439733720000001,0.0,527.3270124999999,2198.802117236841
46.06,51.42142703,25.47,25.53479237,0.0,12.56,0.0,38.09479237,0.0,-578.5136,2198.802117236841
40.74,46.27788363,25.28,24.89084903,0.23745273631840796,12.56,0.0,37.45084903,0.0,-511.69440000000003,2198.802117236841
41.76,47.29682014,25.48,25.64475458,0.47490547263681593,12.56,0.0,38.20475458,0.0,-524.5056,2198.802117236841
47.67,49.4829036,27.25,27.12090313,0.7123582089552238,12.56,0.0,39.68090313,0.0,-598.7352000000001,2198.802117236841
61.22,51.08825332,32.54,27.855,0.9498109452736319,0.0,12.56,15.295,0.0,768.9232000000001,2198.802117236841
66.25,60.86419929,38.5,37.86588619,0.6867054202670856,0.0,12.56,25.305886189999995,0.0,832.1,2198.802117236841
75.53,70.83969348,43.09,41.17336839,0.4235998952605393,0.0,12.56,28.613368389999998,0.0,948.6568000000001,2198.802117236841
65.9,65.54813428,43.77,41.34764044,0.16049437025399305,0.0,7.661599999999992,33.686040440000006,0.0,504.8994399999995,2198.802117236841
59.94,54.91229247,42.87,41.52346237,2.7755575615628914e-17,12.56,0.0,54.08346237,0.0,-752.8464,2198.802117236841
53.11,55.45358764,42.18,40.53987421,0.237452736318408,12.56,0.0,53.09987421,0.0,-667.0616,2198.802117236841
48.41,53.85848748,39.65,39.26307532,0.47490547263681593,12.56,0.0,51.82307532,0.0,-608.0296,2198.802117236841
48.23,50.57300333,39.08,36.53264045,0.7123582089552238,12.56,0.0,49.092640450000005,0.0,-605.7687999999999,2198.802117236841
51.66,57.58194427,40.25,37.37011299,0.9498109452736319,2.6547368421052626,0.0,40.02484983210527,0.0,-137.14370526315787,2198.802117236841
57.29,59.70348781,41.11,41.00815612,1.0,0.0,0.0,41.00815612,0.0,0.0,2198.802117236841
61.79,57.30388725,42.14,40.59705916,1.0,0.0,12.56,28.03705916,0.0,776.0824,2198.802117236841
71.95,54.72666667,43.48,39.52206336,0.7368944749934537,0.0,12.56,26.962063359999995,0.0,903.6920000000001,2198.802117236841
79.65,78.45547569,45.5,43.82418413,0.47378894998690746,0.0,12.56,31.264184129999997,0.0,1000.4040000000001,2198.802117236841
79.74,74.52112903,44.19,44.24649055,0.2106834249803612,0.0,10.057499999999992,34.18899055000001,0.0,801.9850499999993,2198.802117236841
69.5,75.50673866,41.38,40.48096154,0.0,12.56,0.0,53.040961540000005,0.0,-872.9200000000001,2198.802117236841
63.83,72.25064135,37.88,37.65971364,0.23745273631840796,12.56,0.0,50.21971364,0.0,-801.7048,2198.802117236841
55.52,69.03074329,34.08,34.03753745,0.47490547263681593,0.0,12.56,21.47753745,0.0,697.3312000000001,2198.802117236841
49.4,59.82049681,30.37,31.43042945,0.21179994763026966,0.0,10.110799999999996,21.31962945,0.0,499.4735199999998,2198.802117236841
37.33,53.77682149,27.32,26.82472845,0.5,0.0,12.56,14.264728449999998,0.0,468.8648,1902.3274184736829
36.38,51.62501013,25.95,25.4764634,0.23689447499345373,0.0,11.308749999999998,14.167713400000002,0.0,411.41232499999995,1902.3274184736829
32.7,51.01237942,25.12,24.66832101,0.0,12.56,0.0,37.22832101,0.0,-410.71200000000005,1902.3274184736829
32.17,45.96145574,24.94,24.53779575,0.23745273631840796,12.56,0.0,37.09779575,0.0,-404.0552,1902.3274184736829
32.31,47.29798141,25.23,24.20269447,0.47490547263681593,12.56,0.0,36.76269447,0.0,-405.81360000000006,1902.3274184736829
36.32,49.58704962,26.79,26.56424691,0.7123582089552238,12.56,0.0,39.124246910000004,0.0,-456.17920000000004,1902.3274184736829
47.66,50.51830637,31.38,27.855,0.9498109452736319,0.0,12.56,15.295,0.0,598.6096,1902.3274184736829
58.0,59.62216034,36.51,36.44785167,0.6867054202670856,0.0,12.56,23.887851669999996,0.0,728.48,1902.3274184736829
61.24,62.45621782,40.78,39.65017763,0.4235998952605393,0.0,12.56,27.09017763,0.0,769.1744000000001,1902.3274184736829
58.69,58.96772966,41.23,40.11420802,0.16049437025399305,0.0,7.661599999999992,32.45260802000001,0.0,449.6593039999995,1902.3274184736829
53.36,52.82325662,40.5,40.4886331,2.7755575615628914e-17,12.56,0.0,53.0486331,0.0,-670.2016,1902.3274184736829
51.83,50.8511124,39.95,40.24404128,0.237452736318408,12.56,0.0,52.80404128,0.0,-650.9848,1902.3274184736829
42.14,46.8988437,37.53,38.07427042,0.47490547263681593,12.56,0.0,50.63427042,0.0,-529.2784,1902.3274184736829
42.29,42.10943333,37.21,36.53264045,0.7123582089552238,12.56,0.0,49.092640450000005,0.0,-531.1624,1902.3274184736829
50.12,52.88568881,38.55,37.37011299,0.9498109452736319,2.6547368421052626,0.0,40.02484983210527,0.0,-133.05541052631577,1902.3274184736829
51.72,55.80022792,39.26,39.82409031,1.0,0.0,0.0,39.82409031,0.0,0.0,1902.3274184736829
55.25,57.81535796,39.98,40.34214346,1.0,0.0,12.56,27.78214346,0.0,693.94,1902.3274184736829
58.4,56.25166667,40.37,40.44616831,0.7368944749934537,0.0,12.56,27.886168309999995,0.0,733.504,1902.3274184736829
67.53,68.90427279,42.25,42.0215691,0.47378894998690746,0.0,12.56,29.4615691,0.0,848.1768000000001,1902.3274184736829
74.52,74.52112903,42.53,40.39193845,0.2106834249803612,0.0,10.057499999999992,30.334438450000007,0.0,749.4848999999994,1902.3274184736829
64.54,71.81657759,40.6,40.48096154,0.0,12.56,0.0,53.040961540000005,0.0,-810.6224000000001,1902.3274184736829
62.08,68.04474696,37.39,35.6611538,0.23745273631840796,12.56,0.0,48.2211538,0.0,-779.7248,1902.3274184736829
55.69,63.58707736,33.46,32.19721697,0.47490547263681593,0.0,12.56,19.637216969999997,0.0,699.4664,1902.3274184736829
52.75,57.47710989,29.8,29.18866936,0.21179994763026966,0.0,10.110799999999996,19.07786936,0.0,533.3446999999998,1902.3274184736829
56.49,53.85301853,27.89,26.91179927,0.5,0.0,12.56,14.351799269999999,0.0,709.5144,1004.5187812631561
55.26,45.00742692,26.26,25.44886512,0.23689447499345373,0.0,11.308749999999998,14.140115120000003,0.0,624.9215249999999,1004.5187812631561
55.26,41.41469454,25.41,23.84866255,0.0,12.56,0.0,36.40866255,0.0,-694.0656,1004.5187812631561
54.0,44.50049096,25.2,24.23676111,0.23745273631840796,12.56,0.0,36.79676111,0.0,-678.24,1004.5187812631561
52.97,45.83876435,25.3,23.75442165,0.47490547263681593,12.56,0.0,36.31442165,0.0,-665.3032000000001,1004.5187812631561
55.65,47.53009593,26.53,25.89344598,0.7123582089552238,12.56,0.0,38.45344598,0.0,-698.964,1004.5187812631561
62.0,58.90143297,30.8,29.65126582,0.9498109452736319,0.0,12.56,17.091265819999997,0.0,778.72,1004.5187812631561
70.0,60.36394139,36.04,35.30541496,0.6867054202670856,0.0,12.56,22.745414959999998,0.0,879.2,1004.5187812631561
74.88,64.84003601,40.28,39.5173584,0.4235998952605393,0.0,12.56,26.957358399999997,0.0,940.4928,1004.5187812631561
74.0,61.37929875,40.97,39.906234,0.16049437025399305,0.0,7.661599999999992,32.244634000000005,0.0,566.9583999999994,1004.5187812631561
70.0,54.62071243,40.46,39.66035607,2.7755575615628914e-17,12.56,0.0,52.22035607,0.0,-879.2,1004.5187812631561
64.65,56.74981215,39.95,39.24138151,0.237452736318408,12.56,0.0,51.80138151,0.0,-812.0040000000001,1004.5187812631561
57.65,52.2437737,37.74,37.71631761,0.47490547263681593,12.56,0.0,50.27631761,0.0,-724.0840000000001,1004.5187812631561
56.72,50.34071333,37.19,36.53264045,0.7123582089552238,12.56,0.0,49.092640450000005,0.0,-712.4032,1004.5187812631561
57.59,51.37618011,37.98,37.37011299,0.9498109452736319,2.6547368421052626,0.0,40.02484983210527,0.0,-152.88629473684207,1004.5187812631561
58.65,53.26705337,38.13,38.89063289,1.0,0.0,0.0,38.89063289,0.0,0.0,1004.5187812631561
